row_index,author_id,name,home_link,total_cost_usd,usage
624,udy6xuEAAAAJ,Hee-Woong Lim,https://www.computbio.org/,0.0026398000000000003,"""CompletionUsage(completion_tokens=44, prompt_tokens=13209, total_tokens=13253, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=13209, image_tokens=0), num_sources_used=0)"""
625,L5jhKJ0AAAAJ,JiYoon B. Ahn,http://jiyoonahn.github.io/,0.00022235,"""CompletionUsage(completion_tokens=44, prompt_tokens=1667, total_tokens=1711, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=1667, image_tokens=0), num_sources_used=0)"""
627,la4Tl54AAAAJ,So Yeong Jeong,https://sites.google.com/tukorea.ac.kr/nn-lab/home,0.00074755,"""CompletionUsage(completion_tokens=58, prompt_tokens=4258, total_tokens=4316, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=4258, image_tokens=0), num_sources_used=0)"""
635,qcdAVe8AAAAJ,Jangwon Kim,http://jangwonkim.weebly.com/,0.000557,"""CompletionUsage(completion_tokens=408, prompt_tokens=1885, total_tokens=2293, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=1885, image_tokens=0), num_sources_used=0)"""
640,BNZEC7cAAAAJ,Prof. Dr.-Ing. habil. Suchart Siengchin,https://www.kmutnb.ac.th/,0.016392800000000003,"""CompletionUsage(completion_tokens=44, prompt_tokens=81974, total_tokens=82018, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=81974, image_tokens=0), num_sources_used=0)"""
645,Oe4hdKEAAAAJ,Seongchan Kim,https://orcid.org/0000-0002-6755-4302,0.00437725,"""CompletionUsage(completion_tokens=421, prompt_tokens=21499, total_tokens=21920, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=21499, image_tokens=0), num_sources_used=0)"""
646,3t5rUVAAAAAJ,taekyoon park,https://sites.google.com/view/m-e-c-e,0.0010268,"""CompletionUsage(completion_tokens=72, prompt_tokens=5074, total_tokens=5146, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=5074, image_tokens=0), num_sources_used=0)"""
649,Sa9aHbMAAAAJ,James Hyungkwan Kim,https://emp.lbl.gov/people/hyungkwan-kim,0.00053715,"""CompletionUsage(completion_tokens=44, prompt_tokens=3241, total_tokens=3285, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=3241, image_tokens=0), num_sources_used=0)"""
651,ZBGLua0AAAAJ,Taeyoon Lee,https://sites.google.com/view/taeyoon-lee,0.0011852999999999998,"""CompletionUsage(completion_tokens=221, prompt_tokens=5494, total_tokens=5715, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=5494, image_tokens=0), num_sources_used=0)"""
657,fGRblWMAAAAJ,Hansang Kim,http://mcl.korea.ac.kr/database/saliency/,0.0023711500000000003,"""CompletionUsage(completion_tokens=68, prompt_tokens=12351, total_tokens=12419, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=12351, image_tokens=0), num_sources_used=0)"""
658,vMmSxQsAAAAJ,Minhee Kim,https://ki.se/en/people/minhee-kim,0.00079755,"""CompletionUsage(completion_tokens=300, prompt_tokens=3903, total_tokens=4203, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=3903, image_tokens=0), num_sources_used=0)"""
663,aIDjz6MAAAAJ,Zixin Kang 康子鑫,http://www.microbioinformatics.org/index.html,0.00204455,"""CompletionUsage(completion_tokens=44, prompt_tokens=10778, total_tokens=10822, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=10778, image_tokens=0), num_sources_used=0)"""
665,pVyGuoAAAAAJ,Hoi Wai Choi,http://www.eee.hku.hk/~hwchoi/,0.00031235000000000003,"""CompletionUsage(completion_tokens=44, prompt_tokens=2117, total_tokens=2161, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=2117, image_tokens=0), num_sources_used=0)"""
666,yBRPzisAAAAJ,Hazer Inaltekin,https://researchers.mq.edu.au/en/persons/hazer-inaltekin,0.0019192000000000002,"""CompletionUsage(completion_tokens=324, prompt_tokens=8906, total_tokens=9230, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=8906, image_tokens=0), num_sources_used=0)"""
672,J_WZPNIAAAAJ,jongwook jeong,https://sites.google.com/view/sit-lab,0.00058605,"""CompletionUsage(completion_tokens=57, prompt_tokens=3453, total_tokens=3510, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=3453, image_tokens=0), num_sources_used=0)"""
673,pZmOvyYAAAAJ,Edward Y Chang,http://infolab.stanford.edu/~echang/,0.00172955,"""CompletionUsage(completion_tokens=182, prompt_tokens=8858, total_tokens=9040, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=8858, image_tokens=0), num_sources_used=0)"""
674,ik9fvgUAAAAJ,Hyun Jin Ku,https://sites.google.com/view/hyunjinku/hyunjinku?authuser=2,0.00099315,"""CompletionUsage(completion_tokens=394, prompt_tokens=4646, total_tokens=5040, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=4646, image_tokens=0), num_sources_used=0)"""
675,FtSLeT4AAAAJ,Hyun-Jung Kim,https://scholar.google.com/citations?user=FtSLeT4AAAAJ&hl=en,0.0017711500000000002,"""CompletionUsage(completion_tokens=68, prompt_tokens=9351, total_tokens=9419, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=9351, image_tokens=0), num_sources_used=0)"""
678,B4K-ap0AAAAJ,Youngjae Won,http://www.youngjaewon.info/,0.0006436,"""CompletionUsage(completion_tokens=338, prompt_tokens=2493, total_tokens=2831, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=2493, image_tokens=0), num_sources_used=0)"""
680,o_aD5iMAAAAJ,Ho-Jin Song,https://mad.postech.ac.kr/,0.0003982,"""CompletionUsage(completion_tokens=44, prompt_tokens=2001, total_tokens=2045, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=2001, image_tokens=0), num_sources_used=0)"""
682,2ToXMygAAAAJ,Joo-Seong (Elon) Kim,http://www.libest.co/,0.0017391499999999999,"""CompletionUsage(completion_tokens=48, prompt_tokens=9241, total_tokens=9289, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=9241, image_tokens=0), num_sources_used=0)"""
684,mS2zkV0AAAAJ,Hyungsik Han,http://lit.kaist.ac.kr/,0.00134135,"""CompletionUsage(completion_tokens=48, prompt_tokens=7252, total_tokens=7300, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=7252, image_tokens=0), num_sources_used=0)"""
688,wFwK9h4AAAAJ,Rizal Hariadi,http://www.rizalhariadi.com/,9.155e-05,"""CompletionUsage(completion_tokens=36, prompt_tokens=1033, total_tokens=1069, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=1033, image_tokens=0), num_sources_used=0)"""
689,wCCek40AAAAJ,Byeong-Un Jo,https://sites.google.com/view/sju-issl,0.0011109500000000003,"""CompletionUsage(completion_tokens=44, prompt_tokens=6110, total_tokens=6154, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=6110, image_tokens=0), num_sources_used=0)"""
693,tk7zQW8AAAAJ,Muhammad Hasnain,https://leads.edu.pk/about-us/,0.0062316,"""CompletionUsage(completion_tokens=48, prompt_tokens=31158, total_tokens=31206, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=31158, image_tokens=0), num_sources_used=0)"""
694,H9IAsSgAAAAJ,Seongsoo (Simon) Jang,https://www.cardiff.ac.uk/people/view/1050013-jang-seongsoo,0.001342,"""CompletionUsage(completion_tokens=44, prompt_tokens=6720, total_tokens=6764, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=6720, image_tokens=0), num_sources_used=0)"""
696,fF3X4IoAAAAJ,Donghyuk Kim,https://sites.google.com/view/systemskimlab,0.0006758,"""CompletionUsage(completion_tokens=50, prompt_tokens=3374, total_tokens=3424, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=3374, image_tokens=0), num_sources_used=0)"""
697,UGW7J0UAAAAJ,Hyeonho Cho,https://www.npol.postech.ac.kr/,0.0018489,"""CompletionUsage(completion_tokens=53, prompt_tokens=9232, total_tokens=9285, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=9232, image_tokens=0), num_sources_used=0)"""
699,YuToOb0AAAAJ,Bumjun Kim,http://wcisl.snu.ac.kr/,0.00060875,"""CompletionUsage(completion_tokens=48, prompt_tokens=3589, total_tokens=3637, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=3589, image_tokens=0), num_sources_used=0)"""
701,dsyrC8IAAAAJ,Kijung Park,https://sites.google.com/view/inu-psel/home,0.0007992,"""CompletionUsage(completion_tokens=44, prompt_tokens=4006, total_tokens=4050, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=4006, image_tokens=0), num_sources_used=0)"""
703,VD3mqlQAAAAJ,Chaewon Park,https://sites.google.com/view/chaewon-park/,0.0005941,"""CompletionUsage(completion_tokens=199, prompt_tokens=2593, total_tokens=2792, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=2593, image_tokens=0), num_sources_used=0)"""
715,zRToYbUAAAAJ,Min-Woo Han,https://www.fab.dongguk.edu/,0.00025340000000000003,"""CompletionUsage(completion_tokens=44, prompt_tokens=1277, total_tokens=1321, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=1277, image_tokens=0), num_sources_used=0)"""
716,yRvv6IgAAAAJ,Craig Woolsey,https://www.aoe.vt.edu/people/faculty/woolsey.html,0.00235525,"""CompletionUsage(completion_tokens=643, prompt_tokens=10834, total_tokens=11477, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=10834, image_tokens=0), num_sources_used=0)"""
721,o40TpVoAAAAJ,Minseok Kim,https://microfluidics.wixsite.com/mnbs,0.00107825,"""CompletionUsage(completion_tokens=65, prompt_tokens=5894, total_tokens=5959, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=5894, image_tokens=0), num_sources_used=0)"""
731,MYOY6vIAAAAJ,NohYoon Seong,http://www.aimtory.com/,0.0023113499999999998,"""CompletionUsage(completion_tokens=44, prompt_tokens=12112, total_tokens=12156, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=12112, image_tokens=0), num_sources_used=0)"""
732,isL4JacAAAAJ,Eric Lim,https://www.unsw.edu.au/staff/eric-lim,0.005854200000000001,"""CompletionUsage(completion_tokens=98, prompt_tokens=29146, total_tokens=29244, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=29146, image_tokens=0), num_sources_used=0)"""
735,Jd2Jp0wAAAAJ,Seung-Hwan Bae,http://cvl.inha.ac.kr/,0.0007682,"""CompletionUsage(completion_tokens=44, prompt_tokens=3851, total_tokens=3895, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=3851, image_tokens=0), num_sources_used=0)"""
736,APmDysEAAAAJ,Scott G. Johnson,https://www.ivybusiness.iastate.edu/directory/sgj68/,0.0012832000000000002,"""CompletionUsage(completion_tokens=266, prompt_tokens=5871, total_tokens=6137, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=5871, image_tokens=0), num_sources_used=0)"""
739,lVP5TWAAAAAJ,Yun Sik Kang,https://sites.google.com/view/fuelcellmea/home,0.0009618,"""CompletionUsage(completion_tokens=44, prompt_tokens=4819, total_tokens=4863, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=4819, image_tokens=0), num_sources_used=0)"""
742,bi6NNaUAAAAJ,Hee-Seok Oh,https://sites.google.com/site/heeseokoh/home,0.00029455000000000003,"""CompletionUsage(completion_tokens=90, prompt_tokens=1913, total_tokens=2003, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=1913, image_tokens=0), num_sources_used=0)"""
747,1_rW3-kAAAAJ,Jin-Tae Kim,http://www.knut-traffic.re.kr/,0.0006076,"""CompletionUsage(completion_tokens=44, prompt_tokens=3048, total_tokens=3092, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=3048, image_tokens=0), num_sources_used=0)"""
756,3BFySQMAAAAJ,Endra Joelianto,https://fti.itb.ac.id/staff-dosen-tetap/endra-joelianto-ir-phd-prof/,0.0053906,"""CompletionUsage(completion_tokens=204, prompt_tokens=26563, total_tokens=26767, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=26563, image_tokens=0), num_sources_used=0)"""
757,GDqbR3IAAAAJ,Keunju Song,https://sites.google.com/view/keunjusong,0.0012079,"""CompletionUsage(completion_tokens=213, prompt_tokens=5627, total_tokens=5840, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=5627, image_tokens=0), num_sources_used=0)"""
758,prm2eBcAAAAJ,Gwan-Joong Park,https://chko514.wixsite.com/labhomepage/home,0.0013972,"""CompletionUsage(completion_tokens=48, prompt_tokens=6986, total_tokens=7034, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=6986, image_tokens=0), num_sources_used=0)"""
766,n7z0HE0AAAAJ,Henry Kang,http://www.cs.umsl.edu/~kang,0.0009557999999999999,"""CompletionUsage(completion_tokens=44, prompt_tokens=4789, total_tokens=4833, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=4789, image_tokens=0), num_sources_used=0)"""
771,EFl_7TwAAAAJ,Jaehyuk Choi,https://labs.utsouthwestern.edu/choi-jaehyuk-lab,0.0009180000000000001,"""CompletionUsage(completion_tokens=124, prompt_tokens=4400, total_tokens=4524, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=4400, image_tokens=0), num_sources_used=0)"""
776,pbEDMPoAAAAJ,Jangho Seo,https://jangho.io/,0.00021525,"""CompletionUsage(completion_tokens=49, prompt_tokens=1619, total_tokens=1668, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=1619, image_tokens=0), num_sources_used=0)"""
780,WXKca60AAAAJ,Dr. Junbeom Park,https://go.fzj.de/j.park,0.0005086,"""CompletionUsage(completion_tokens=272, prompt_tokens=1983, total_tokens=2255, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=1983, image_tokens=0), num_sources_used=0)"""
782,o7u_E8wAAAAJ,Wansoo Kim,http://harco.hanyang.ac.kr/,0.0003016,"""CompletionUsage(completion_tokens=54, prompt_tokens=1493, total_tokens=1547, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=1493, image_tokens=0), num_sources_used=0)"""
784,6NssoZQAAAAJ,Won-Sik Han,http://swuaml.weebly.com/,0.0005234,"""CompletionUsage(completion_tokens=66, prompt_tokens=2572, total_tokens=2638, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=2572, image_tokens=0), num_sources_used=0)"""
795,mxswyF4AAAAJ,Deokjin Joo,http://snucad.snu.ac.kr/~jdj/,0.0007912500000000001,"""CompletionUsage(completion_tokens=355, prompt_tokens=3734, total_tokens=4089, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=3734, image_tokens=0), num_sources_used=0)"""
798,4vSs_bcAAAAJ,Yejin Lim,http://eemp.seoultech.ac.kr/frontpage.asp?catalogid=neweemp&language=ko,0.0004391500000000001,"""CompletionUsage(completion_tokens=44, prompt_tokens=2751, total_tokens=2795, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=2751, image_tokens=0), num_sources_used=0)"""
799,yM_9quUAAAAJ,Tae Su Choi,https://sites.google.com/view/tsclab/home?authuser=3,0.0008747999999999999,"""CompletionUsage(completion_tokens=52, prompt_tokens=4364, total_tokens=4416, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=4364, image_tokens=0), num_sources_used=0)"""
801,m7N98poAAAAJ,Kyeongwon Cho,http://www.nueyne.com/,0.0017394000000000003,"""CompletionUsage(completion_tokens=44, prompt_tokens=8707, total_tokens=8751, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=8707, image_tokens=0), num_sources_used=0)"""
802,6WGhg5sAAAAJ,Ho-Chang Jeong,https://jeongpblab.wixsite.com/skku,0.0012741,"""CompletionUsage(completion_tokens=55, prompt_tokens=6353, total_tokens=6408, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=6353, image_tokens=0), num_sources_used=0)"""
803,-MkSAJcAAAAJ,MASATOSHI INOUE,https://www.mir.wustl.edu/employees/masatoshi-inoue/,0.00081265,"""CompletionUsage(completion_tokens=229, prompt_tokens=4156, total_tokens=4385, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=4156, image_tokens=0), num_sources_used=0)"""
806,AiKpzZMAAAAJ,Jinwoo Park,https://sites.google.com/view/isdlab/,0.0004391500000000001,"""CompletionUsage(completion_tokens=44, prompt_tokens=2751, total_tokens=2795, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=887, text_tokens=2751, image_tokens=0), num_sources_used=0)"""
808,lSTTeLwAAAAJ,Johnny C L Chan,http://www.cityu.edu.hk/see/personal/Johnny_Chan.htm,0.0033445000000000007,"""CompletionUsage(completion_tokens=61, prompt_tokens=16690, total_tokens=16751, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=0, rejected_prediction_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=0, cached_tokens=160, text_tokens=16690, image_tokens=0), num_sources_used=0)"""
