name,author_id,snippet,link,source
Byoung-Tak Zhang,sYTUOu8AAAAJ,"... Carnegie Mellon UniversityVerified email at cs.cmu.edu. Joo-Kyung KimAmazon Alexa AIVerified email at amazon.com ... JH Kim, J Jun, BT Zhang.",https://scholar.google.com/citations?user=sYTUOu8AAAAJ&hl=en,Google Scholar
Jongheon Jeong - Google 학술 검색,mZB2qfcAAAAJ,"Yewon KimCarnegie Mellon Universitycmu.edu의 이메일 확인됨. Sejun ParkAssistant Professor, Korea Universitykorea.ac.kr의 이메일 확인됨.",https://scholar.google.com/citations?user=mZB2qfcAAAAJ&hl=ko,Google Scholar
Sunjae Yoon - Google 학술 검색,2A2lRoUAAAAJ,"Hyun RyuResearcher @CMU; Master's student @KAISTkaist.ac.kr의 이메일 확인됨 ... S Yoon, JW Hong, S Eom, HS Yoon, E Yoon, D Kim, J Kim, C Kim, ... ICASSP ...",https://scholar.google.com/citations?user=2A2lRoUAAAAJ&hl=ko,Google Scholar
Minjoon Seo,zYze5fIAAAAJ,"Seungone KimCarnegie Mellon UniversityVerified email at andrew.cmu.edu ... S Ye, D Kim, S Kim, H Hwang, S Kim, Y Jo, J Thorne, J Kim, M Seo.",https://scholar.google.com/citations?user=zYze5fIAAAAJ&hl=en,Google Scholar
Yunwoo Lee,OMGJpJAAAAAJ,Carnegie Mellon University - ‪‪Cited by 188‬‬ - ‪Multi-robot system‬ - ‪Target tracking‬ - ‪Trajectory planning‬,https://scholar.google.com/citations?user=OMGJpJAAAAAJ&hl=en,Google Scholar
Hyun Ryu - Google 학술 검색,DOoL4-QAAAAJ,Researcher @CMU; Master's student @KAIST - ‪‪인용 횟수 32번‬‬ - ‪Natural Language Processing‬ - ‪Artificial Intelligence‬,https://scholar.google.com/citations?user=DOoL4-QAAAAJ&hl=ko,Google Scholar
Hyoseung Kim,eyrxuzsAAAAJ,"Associate Professor of Electrical and Computer Engineering, UC Riverside - ‪‪Cited by 2395‬‬ - ‪real-time systems‬ - ‪embedded systems‬ - ‪autonomous‬ ...",https://scholar.google.com/citations?user=eyrxuzsAAAAJ&hl=en,Google Scholar
Sunbum Kim - Google Acadèmic,LLCv3TEAAAAJ,"Taejun KimKAIST & CMUCorreu electrònic verificat a andrew.cmu.edu. Sangyoon LeeAI Engineer, Samsung ElectronicsCorreu electrònic ...",https://scholar.google.com/citations?user=LLCv3TEAAAAJ&hl=ca,Google Scholar
Ji-Yub (Jay) Kim,8rPJRtIAAAAJ,"Sunkee LeeTepper School of Business, Carnegie Mellon UniversityVerified email at cmu.edu. Follow. Ji-Yub (Jay) Kim. Professor in ...",https://scholar.google.com/citations?user=8rPJRtIAAAAJ&hl=en,Google Scholar
Seyoung Kim,-wT1eCwAAAAJ,"Associate Professor, Department of Epidemiology, University of Pittsburgh - ‪‪Cited by 2790‬‬ - ‪Machine learning‬ - ‪Computational genomics‬ ...",https://scholar.google.com/citations?user=-wT1eCwAAAAJ&hl=en,Google Scholar
Yuhyun Lee - Google 학술 검색,YUVFgyQAAAAJ,"cmu.edu의 이메일 확인됨. neural engieering. 학술자료인용공개 액세스. 제목. 정렬 ... Y Lee, KJ Lee, JW Jang, S Lee, S Kim. Biosensors and Bioelectronics 164 ...",https://scholar.google.com/citations?user=YUVFgyQAAAAJ&hl=ko,Google Scholar
Onur Mutlu,7XyGUGkAAAAJ,"Yoongu KimGraduate Student, Carnegie Mellon UniversityVerified email at cmu.edu. Lois OrosaGalicia Supercomputing Center (CESGA) ...",https://scholar.google.com/citations?user=7XyGUGkAAAAJ&hl=en,Google Scholar
Hyunwoo Kim - Google 학술 검색,PAXFuxsAAAAJ,Xuhui ZhouCarnegie Mellon Universitycs.cmu.edu의 이메일 확인됨. Byeongchang KimGraduate student at Seoul National Universityvision ...,https://scholar.google.com/citations?user=PAXFuxsAAAAJ&hl=ko,Google Scholar
Hye-jin Shim - Google 학술 검색,MSIvlNoAAAAJ,"andrew.cmu.edu의 이메일 확인됨 - 홈페이지 · Speaker recognitionAnti ... J Jung, S Kim, H Shim, J Kim, HJ Yu. ISCA Interspeech 2020, 2020. 172*, 2020.",https://scholar.google.com/citations?user=MSIvlNoAAAAJ&hl=ko,Google Scholar
Young Jo Kim,ykiuiz8AAAAJ,"FedderProfessor of Electrical & Computer Engineering and Robotics, Carnegie Mellon UniversityVerified email at cmu.edu ... ES Kim, YJ Kim, Q Yu, B Deng.",https://scholar.google.com/citations?user=ykiuiz8AAAAJ&hl=en,Google Scholar
Seongeun Park,G1eiHDcAAAAJ,"Jinwoo KimAssistant professor, Kumoh National Institute of ... Verified email at andrew.cmu.edu - Homepage · Human System InteractionKnowledge ...",https://scholar.google.com/citations?user=G1eiHDcAAAAJ&hl=en,Google Scholar
Gwanghyun Kim - Google 학술 검색,SCLtNC4AAAAJ,Lu JiangResearch Scientist @ Applecs.cmu.edu의 이메일 확인됨.See more,https://scholar.google.com/citations?user=SCLtNC4AAAAJ&hl=ko,Google Scholar
Yuhyun Lee - Google 학술 검색,YUVFgyQAAAAJ,"cmu.edu의 이메일 확인됨. neural engieering. 학술자료인용공개 액세스. 제목. 정렬 ... Y Lee, KJ Lee, JW Jang, S Lee, S Kim. Biosensors and Bioelectronics 164 ...",https://scholar.google.com/citations?user=YUVFgyQAAAAJ&hl=ko,Google Scholar
Seunghyun Lee,NOJNXdAAAAAJ,"Hyeongdon MoonCarnegie Mellon UniversityVerified email at andrew.cmu.edu ... S Kwon, S Kim, S Lee, JY Kim, S An, K Kim. Conference on Information and ...See more",https://scholar.google.com/citations?user=NOJNXdAAAAAJ&hl=en,Google Scholar
Suhan Kim - Google 학술 검색,1yOBNQIAAAAJ,"Sarah BergbreiterProfessor of Mechanical Engineering, Carnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨. Farnaz Niroui ...See more",https://scholar.google.com/citations?user=1yOBNQIAAAAJ&hl=ko,Google Scholar
Dohyeong Kim - Google 학술 검색,6Fi5cCcAAAAJ,Mineui HongCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨. Taehyun ChoSeoul National Universitycml.snu.ac.kr의 이메일 확인 ...See more,https://scholar.google.com/citations?user=6Fi5cCcAAAAJ&hl=ko,Google Scholar
Inseung Kang,jcgAPTYAAAAJ,"Changseob SongCarnegie Mellon UniversityVerified email at cmu.edu ... YT Pan*, I Kang*, J Joh, P Kim, KR Herrin, TM Kesar, GS Sawicki, ...",https://scholar.google.com/citations?user=jcgAPTYAAAAJ&hl=en,Google Scholar
