name,author_id,snippet,link,source
Woo Youn Kim,elJ5KrcAAAAJ,"Professor of Chemistry and Graduate School of Data Science, KAIST - ‪‪Cited by 8661‬‬ - ‪Deep Leaning‬ - ‪Computational Chemistry‬ - ‪Chemical Informatics‬ ...",https://scholar.google.com/citations?user=elJ5KrcAAAAJ&hl=en,Google Scholar
Hanseul Cho - Google 학술 검색,IczOXwsAAAAJ,"PhD Student, Kim Jaechul Graduate School of AI, KAIST - ‪‪인용 횟수 122번‬‬ - ‪optimization‬ - ‪machine learning‬ - ‪deep learning‬ - ‪machine learning‬ ...",https://scholar.google.com/citations?user=IczOXwsAAAAJ&hl=ko,Google Scholar
Wonshick Ko - Google 학술 검색,QIMndNUAAAAJ,"School of Electrical Engineering, KAIST - ‪‪인용 횟수 33번‬‬ - ‪Control‬ - ‪Deep Reinforcement Learning‬ - ‪Intelligence Vehicles‬",https://scholar.google.com/citations?user=QIMndNUAAAAJ&hl=ko,Google Scholar
Junha Ryu - Google 학술 검색,Pn2sgEkAAAAJ,KAIST - ‪‪인용 횟수 188번‬‬ ... DSPU: A 281.6 mW real-time depth signal processing unit for deep learning ...,https://scholar.google.com/citations?user=Pn2sgEkAAAAJ&hl=ko,Google Scholar
Minsu Kim - Google 학술 검색,VvyLuhAAAAAJ,Postdoctoral Researcher at Mila / KAIST - ‪‪인용 횟수 1223번‬‬ - ‪Generative Models‬ - ‪Combinatorial Optimization‬ - ‪Deep Learning‬ - ‪Reinforcement‬ ...,https://scholar.google.com/citations?user=VvyLuhAAAAAJ&hl=ko,Google Scholar
Hasnain Irshad Bhatti,aP3vFRcAAAAJ,"... Deep Learning - ‪Federated Learning‬ ... Co-authors. Jaekyun MoonUniversity of Minnesota, KAIST, Carnegie Mellon UniversityVerified email at kaist.edu.",https://scholar.google.com/citations?user=aP3vFRcAAAAJ&hl=en,Google Scholar
Hyunkyu Park - Google 학술 검색,8SSdKyMAAAAJ,kaist.ac.kr의 이메일 확인됨. Tactile sensorsDeep learningMaterial intelligence ... Deep neural network based electrical impedance tomographic sensing ...,https://scholar.google.com/citations?user=8SSdKyMAAAAJ&hl=ko,Google Scholar
Haeyong Kang - Google 학술 검색,v_tUj4oAAAAJ,"KAIST, Deep.AI - ‪‪인용 횟수 633번‬‬ - ‪Machine Learning‬ - ‪Continual Learning‬ - ‪Large Language Models‬",https://scholar.google.com/citations?user=v_tUj4oAAAAJ&hl=ko,Google Scholar
Jahyun Goo - Google 학술 검색,6t2P5TAAAAAJ,"Ph.D, EE, KAIST - ‪‪인용 횟수 145번‬‬ - ‪automatic speech recognition‬ ... Deep Least Squares Regression for Speaker Adaptation. Y Kim, H Lim, J Goo, H ...",https://scholar.google.com/citations?user=6t2P5TAAAAAJ&hl=ko,Google Scholar
Hyunglip Bae - Google 학술 검색,LxeQia4AAAAJ,"Ph.D, Industrial and Systems Engineering, KAIST - ‪‪인용 횟수 21번‬‬ - ‪Financial Engineering‬ - ‪Stochastic Programming‬ - ‪Decision-focused Learning‬",https://scholar.google.com/citations?user=LxeQia4AAAAJ&hl=ko,Google Scholar
Gihyun Kwon - Google 학술 검색,yexbg8gAAAAJ,"공동 저자. Jong Chul YeProfessor, Chung Moon Soul Chair, Graduate School of AI, KAISTkaist.ac.kr의 이메일 확인됨 ... deep neural networks and humans: A functional ...",https://scholar.google.com/citations?user=yexbg8gAAAAJ&hl=ko,Google Scholar
Sung Ju Hwang,RP4Qx3QAAAAJ,"Juho LeeAssociate professor, KAISTVerified email at kaist.ac.kr ... Learning to quantize deep networks by optimizing quantization intervals with task loss.",https://scholar.google.com/citations?user=RP4Qx3QAAAAJ&hl=en,Google Scholar
Hanseul Cho - Google 학술 검색,IczOXwsAAAAJ,"PhD Student, Kim Jaechul Graduate School of AI, KAIST - ‪‪인용 횟수 122번‬‬ - ‪optimization‬ - ‪machine learning‬ - ‪deep learning‬ - ‪machine learning‬ ...",https://scholar.google.com/citations?user=IczOXwsAAAAJ&hl=ko,Google Scholar
Minhee KANG - Google 학술 검색,aJsPwv0AAAAJ,Korea Advanced Institute of Science & Technology (KAIST) - ‪‪인용 횟수 362번‬‬ - ‪Autonomous vehicle‬ - ‪Road safety‬ - ‪Intelligent Transport System‬ ...,https://scholar.google.com/citations?user=aJsPwv0AAAAJ&hl=ko,Google Scholar
Inkyu Park,pqesnmEAAAAJ,"KAIST Endowed Chair Professor (KAIST 지정석좌교수) of Mechanical Engineering, KAIST ... deep learning algorithm. M Kang, I Cho, J Park, J Jeong, K Lee, B ...",https://scholar.google.com/citations?user=pqesnmEAAAAJ&hl=en,Google Scholar
Sang Yup Lee,uSXESZIAAAAJ,KAIST - ‪‪Cited by 90665‬‬ - ‪Metabolic engineering‬ - ‪synthetic biology‬ ... Deep learning improves prediction of drug–drug and drug–food interactions.,https://scholar.google.com/citations?user=uSXESZIAAAAJ&hl=en,Google Scholar
Seunghoon Hong - Google 학술 검색,hvr3ALkAAAAJ,"Associate Professor, KAIST - ‪‪인용 횟수 12061번‬‬ - ‪Computer Vision‬ - ‪Machine Learning‬ - ‪Deep Learning‬",https://scholar.google.com/citations?user=hvr3ALkAAAAJ&hl=ko,Google Scholar
Hanhwi Jang,luRyiOwAAAAJ,"Postdoctoral Researcher, Korea Advanced Institute of Science and Technology (KAIST) - ‪‪Cited by 887‬‬ - ‪Thermoelectric‬ - ‪Solid-state physics‬ - ‪2-D‬ ...",https://scholar.google.com/citations?user=luRyiOwAAAAJ&hl=en,Google Scholar
Minsu Kim - Google 학술 검색,VvyLuhAAAAAJ,Postdoctoral Researcher at Mila / KAIST - ‪‪인용 횟수 1223번‬‬ - ‪Generative Models‬ - ‪Combinatorial Optimization‬ - ‪Deep Learning‬ - ‪Reinforcement‬ ...,https://scholar.google.com/citations?user=VvyLuhAAAAAJ&hl=ko,Google Scholar
Ukcheol Shin - Google 학술 검색,ZvxI80EAAAAJ,", KAISTkaist.ac.kr의 이메일 확인됨. Kwanyong ParkAssistant Professor ... Deep depth estimation from thermal image. U Shin, J Park, IS Kweon.",https://scholar.google.com/citations?user=ZvxI80EAAAAJ&hl=ko,Google Scholar
Yusun Shul - Google 학술 검색,3tloSoIAAAAJ,Samsung Electronics; Korea Advanced Institute of Science & Technology (KAIST) - ‪‪인용 횟수 55번‬‬ - ‪Sound Event Localization and Detection‬ - ‪Anomaly‬ ...,https://scholar.google.com/citations?user=3tloSoIAAAAJ&hl=ko,Google Scholar
Hyondong Oh,q_Pbm3kAAAAJ,Associate Professor of KAIST (Korea Advanced Institute of Science and Technology) - ‪‪Cited by 4539‬‬ - ‪Autonomous Vehicles‬ - ‪Cooperative Control‬ ...,https://scholar.google.com/citations?user=q_Pbm3kAAAAJ&hl=en,Google Scholar
Youngjoon Jang - Google 학술 검색,oB5AOQQAAAAJ,In So KweonKAISTkaist.ac.kr의 이메일 확인됨. Jae Won ... Deep Understanding of Sign Language for Sign to Subtitle Alignment. Y ...,https://scholar.google.com/citations?user=oB5AOQQAAAAJ&hl=ko,Google Scholar
Hyunkyu Park - Google 학술 검색,8SSdKyMAAAAJ,kaist.ac.kr의 이메일 확인됨. Tactile sensorsDeep learningMaterial intelligence ... Deep neural network based electrical impedance tomographic sensing ...,https://scholar.google.com/citations?user=8SSdKyMAAAAJ&hl=ko,Google Scholar
Jaeseong Lee - Google 학술 검색,vWkHKrMAAAAJ,KAIST - ‪‪인용 횟수 55번‬‬ - ‪Deep Learning‬ - ‪Computer Vision‬ - ‪Computer Graphics‬,https://scholar.google.com/citations?user=vWkHKrMAAAAJ&hl=ko,Google Scholar
Kyungeun Lee - Google 학술 검색,ASy-_MEAAAAJ,"Department of Artificial Intelligence, Inha University - ‪‪인용 횟수 376번‬‬ - ‪Information-theoretic analysis of deep representations‬ - ‪Deep tabular‬ ...",https://scholar.google.com/citations?user=ASy-_MEAAAAJ&hl=ko,Google Scholar
Hyun Kwon,vBQUbfIAAAAJ,Verified email at kaist.ac.kr - Homepage · Machine learningImage ... Defending deep neural networks against backdoor attack by using de-trigger autoencoder.,https://scholar.google.com/citations?user=vBQUbfIAAAAJ&hl=en,Google Scholar
Seanie Lee - Google 학술 검색,zrZu6GkAAAAJ,"Ph.D. Student, KAIST - ‪‪인용 횟수 835번‬‬ - ‪Large Language Models‬ - ‪Natural Language Processing‬ - ‪Deep Learning‬",https://scholar.google.com/citations?user=zrZu6GkAAAAJ&hl=ko,Google Scholar
Hyungjin Chung - Google 학술 검색,KdchEyoAAAAJ,"G Daras, H Chung, CH Lai, Y Mitsufuji, JC Ye, P Milanfar, AG Dimakis, ... arXiv preprint arXiv:2410.00083, 2024. 112, 2024. Unpaired deep learning for ...",https://scholar.google.com/citations?user=KdchEyoAAAAJ&hl=ko,Google Scholar
In So Kweon,XA8EOlEAAAAJ,... KAISTVerified email at kaist.ac.kr. Tae-Hyun OhAssociate ... Learning a deep convolutional network for light-field image super-resolution. Y ...,https://scholar.google.com/citations?user=XA8EOlEAAAAJ&hl=en,Google Scholar
Heechul Jung,J22J6CIAAAAJ,"... Deep Learning. ... Co-authors. View all. Junmo KimSchool of Electrical Engineering, KAISTVerified email at kaist.ac.kr.See more",https://scholar.google.com/citations?user=J22J6CIAAAAJ&hl=en,Google Scholar
Hyungjin Chung - Google 학술 검색,KdchEyoAAAAJ,"G Daras, H Chung, CH Lai, Y Mitsufuji, JC Ye, P Milanfar, AG Dimakis, ... arXiv preprint arXiv:2410.00083, 2024. 112, 2024. Unpaired deep learning for ...See more",https://scholar.google.com/citations?user=KdchEyoAAAAJ&hl=ko,Google Scholar
In So Kweon,XA8EOlEAAAAJ,... KAISTVerified email at kaist.ac.kr. Tae-Hyun OhAssociate ... Learning a deep convolutional network for light-field image super-resolution. Y ...See more,https://scholar.google.com/citations?user=XA8EOlEAAAAJ&hl=en,Google Scholar
Minsoo Rhu,u_3ShigAAAAJ,KAIST - ‪‪Cited by 5445‬‬ - ‪Computer Architecture‬ - ‪VLSI‬ - ‪Machine Learning‬ - ‪Computer Vision‬,https://scholar.google.com/citations?user=u_3ShigAAAAJ&hl=en,Google Scholar
Myungsik cho - Google 학술 검색,rhG-hcgAAAAJ,KAIST - ‪‪인용 횟수 203번‬‬ - ‪machine learning‬ - ‪reinforcement learning‬ ... Message-dropout: An efficient training method for multi-agent deep reinforcement ...See more,https://scholar.google.com/citations?user=rhG-hcgAAAAJ&hl=ko,Google Scholar
